time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2020-02-10 16:11:36.404 UTC, ,1029,4750325,5256,1601664,1904, ,54, , , , , , , , , , , ,54,19, , , ,2,1,17, , , , , , , , , , , , , , , , ,128169,2, ,106506, , , , ,2078829,34052771840,77,77, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2078829, ,1581333959903, , , , ,3145728,2078799, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,1,2,95052328,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-10 16:12:36.408 UTC, ,1029,4750325,5256,1601664,1904, ,54, , , , , , , , , , , ,54,19, , , ,2,1,17, , , , , , , , , , , , , , , , ,128169,2, ,106506, , , , ,2078829,34052296704,77,77, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2078829, ,1581333959903, , , , ,3145728,2078799, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,112878120,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-10 16:13:36.409 UTC, ,1029,4750325,5256,1601664,1904, ,54, , , , , , , , , , , ,54,19, , , ,2,1,17, , , , , , , , , , , , , , , , ,128169,2, ,106506, , , , ,2078829,34050535424,77,77, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2078829, ,1581333959903, , , , ,3145728,2078799, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,131752488,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-10 16:14:36.412 UTC, ,1029,4750325,5256,1601664,1904, ,54, , , , , , , , , , , ,54,19, , , ,2,1,17, , , , , , , , , , , , , , , , ,128169,2, ,106506, , , , ,2078829,34052993024,77,77, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2078829, ,1581333959903, , , , ,3145728,2078799, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,150626856,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-10 16:15:36.414 UTC, ,1029,4750325,5256,1601664,1904, ,54, , , , , , , , , , , ,54,19, , , ,2,1,17, , , , , , , , , , , , , , , , ,128169,2, ,106506, , , , ,2078829,34056409088,77,77, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2078829, ,1581333959903, , , , ,3145728,2078799, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,168452648,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-10 16:16:36.418 UTC, ,1029,4750325,5256,1601664,1904, ,54, , , , , , , , , , , ,54,19, , , ,2,1,17, , , , , , , , , , , , , , , , ,128169,2, ,106506, , , , ,2078829,34045120512,77,77, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2078829, ,1581333959903, , , , ,3145728,2078799, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,187327016,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-10 16:17:36.418 UTC, ,1029,4750325,5256,1601664,1904, ,54, , , , , , , , , , , ,54,19, , , ,2,1,17, , , , , , , , , , , , , , , , ,128169,2, ,106506, , , , ,2078829,34040680448,77,77, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2078829, ,1581333959903, , , , ,3145728,2078799, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,205152808,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-10 16:18:36.418 UTC, ,1029,4750325,5256,1601664,1904, ,54, , , , , , , , , , , ,54,19, , , ,2,1,17, , , , , , , , , , , , , , , , ,128169,2, ,106506, , , , ,2078829,34040516608,77,77, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2078829, ,1581333959903, , , , ,3145728,2078799, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,222978600,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-10 16:19:36.420 UTC, ,1029,4750325,5256,1601664,1904, ,54, , , , , , , , , , , ,54,19, , , ,2,1,17, , , , , , , , , , , , , , , , ,128169,2, ,106506, , , , ,2078829,34046857216,77,77, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2078829, ,1581333959903, , , , ,3145728,2078799, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,1,12,94001320,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-10 16:20:36.421 UTC, ,1029,4750325,5256,1601664,1904, ,54, , , , , , , , , , , ,54,19, , , ,2,1,17, , , , , , , , , , , , , , , , ,128169,2, ,106506, , , , ,2078829,34046820352,77,77, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2078829, ,1581333959903, , , , ,3145728,2078799, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,111827112,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-10 16:21:36.423 UTC, ,1029,4750325,5256,1601664,1904, ,54, , , , , , , , , , , ,54,19, , , ,2,1,17, , , , , , , , , , , , , , , , ,128169,2, ,106506, , , , ,2078829,34046525440,77,77, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2078829, ,1581333959903, , , , ,3145728,2078799, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,127555752,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-10 16:22:36.427 UTC, ,1029,4750325,5256,1601664,1904, ,54, , , , , , , , , , , ,54,19, , , ,2,1,17, , , , , , , , , , , , , , , , ,128169,2, ,106506, , , , ,2078829,34046492672,77,77, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2078829, ,1581333959903, , , , ,3145728,2078799, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,144332968,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-10 16:23:36.426 UTC, ,1029,4750325,5256,1601664,1904, ,54, , , , , , , , , , , ,54,19, , , ,2,1,17, , , , , , , , , , , , , , , , ,128169,2, ,106506, , , , ,2078829,34046464000,77,77, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2078829, ,1581333959903, , , , ,3145728,2078799, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,160061608,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-10 16:24:36.427 UTC, ,1029,4750325,5256,1601664,1904, ,54, , , , , , , , , , , ,54,19, , , ,2,1,17, , , , , , , , , , , , , , , , ,128169,2, ,106506, , , , ,2078829,34046382080,77,77, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2078829, ,1581333959903, , , , ,3145728,2078799, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,175790248,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-10 16:25:36.426 UTC, ,1029,4750325,5256,1601664,1904, ,54, , , , , , , , , , , ,54,19, , , ,2,1,17, , , , , , , , , , , , , , , , ,128169,2, ,106506, , , , ,2078829,34046287872,77,77, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2078829, ,1581333959903, , , , ,3145728,2078799, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,192567464,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-10 16:26:36.423 UTC, ,1029,4750325,5256,1601664,1904, ,54, , , , , , , , , , , ,54,19, , , ,2,1,17, , , , , , , , , , , , , , , , ,128169,2, ,106506, , , , ,2078829,34046078976,77,77, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2078829, ,1581333959903, , , , ,3145728,2078799, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,208296104,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-10 16:27:36.425 UTC, ,1029,4750325,5256,1601664,1904, ,54, , , , , , , , , , , ,54,19, , , ,2,1,17, , , , , , , , , , , , , , , , ,128169,2, ,106506, , , , ,2078829,34042998784,77,77, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2078829, ,1581333959903, , , , ,3145728,2078799, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,225073320,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-10 16:28:36.430 UTC, ,1029,4750325,5256,1601664,1904, ,54, , , , , , , , , , , ,54,19, , , ,2,1,17, , , , , , , , , , , , , , , , ,128169,2, ,106506, , , , ,2078829,34042982400,77,77, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2078829, ,1581333959903, , , , ,3145728,2078799, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,1,2,91912432,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-10 16:29:36.432 UTC, ,1029,4750325,5256,1601664,1904, ,54, , , , , , , , , , , ,54,19, , , ,2,1,17, , , , , , , , , , , , , , , , ,128169,2, ,106506, , , , ,2078829,34042814464,77,77, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2078829, ,1581333959903, , , , ,3145728,2078799, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,108689648,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-10 16:30:36.434 UTC, ,1029,4750325,5256,1601664,1904, ,54, , , , , , , , , , , ,54,19, , , ,2,1,17, , , , , , , , , , , , , , , , ,128169,2, ,106506, , , , ,2078829,34042810368,77,77, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2078829, ,1581333959903, , , , ,3145728,2078799, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,124418288,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-10 16:31:36.438 UTC, ,1029,4750325,5256,1601664,1904, ,54, , , , , , , , , , , ,54,19, , , ,2,1,17, , , , , , , , , , , , , , , , ,128169,2, ,106506, , , , ,2078829,34042781696,77,77, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2078829, ,1581333959903, , , , ,3145728,2078799, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,140146928,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-10 16:32:36.442 UTC, ,1029,4750325,5256,1601664,1904, ,54, , , , , , , , , , , ,54,19, , , ,2,1,17, , , , , , , , , , , , , , , , ,128169,2, ,106506, , , , ,2078829,34062225408,77,77, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2078829, ,1581333959903, , , , ,3145728,2078799, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,156924144,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-10 16:33:36.440 UTC, ,1029,4750325,5256,1601664,1904, ,54, , , , , , , , , , , ,54,19, , , ,2,1,17, , , , , , , , , , , , , , , , ,128169,2, ,106506, , , , ,2078829,34090917888,77,77, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2078829, ,1581333959903, , , , ,3145728,2078799, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,172652784,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-10 16:34:36.437 UTC, ,1029,4750325,5256,1601664,1904, ,54, , , , , , , , , , , ,54,19, , , ,2,1,17, , , , , , , , , , , , , , , , ,128169,2, ,106506, , , , ,2078829,34081370112,77,77, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2078829, ,1581333959903, , , , ,3145728,2078799, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,189430000,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-10 16:35:36.436 UTC, ,1029,4750325,5256,1601664,1904, ,54, , , , , , , , , , , ,54,19, , , ,2,1,17, , , , , , , , , , , , , , , , ,128169,2, ,106506, , , , ,2078829,34081255424,77,77, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2078829, ,1581333959903, , , , ,3145728,2078799, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,205158640,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-10 16:36:36.436 UTC, ,1029,4750325,5256,1601664,1904, ,54, , , , , , , , , , , ,54,19, , , ,2,1,17, , , , , , , , , , , , , , , , ,128169,2, ,106506, , , , ,2078829,34081210368,77,77, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2078829, ,1581333959903, , , , ,3145728,2078799, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,220887280,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-10 16:37:36.434 UTC, ,1029,4750325,5256,1601664,1904, ,54, , , , , , , , , , , ,54,19, , , ,2,1,17, , , , , , , , , , , , , , , , ,128169,2, ,106506, , , , ,2078829,34081189888,77,77, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2078829, ,1581333959903, , , , ,3145728,2078799, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,237664496,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-10 16:38:36.432 UTC, ,1029,4750325,5256,1601664,1904, ,54, , , , , , , , , , , ,54,19, , , ,2,1,17, , , , , , , , , , , , , , , , ,128169,2, ,106506, , , , ,2078829,34081132544,77,77, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2078829, ,1581333959903, , , , ,3145728,2078799, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,1,2,105549424,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-10 16:39:36.433 UTC, ,1029,4750325,5256,1601664,1904, ,54, , , , , , , , , , , ,54,19, , , ,2,1,17, , , , , , , , , , , , , , , , ,128169,2, ,106506, , , , ,2078829,34080923648,77,77, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2078829, ,1581333959903, , , , ,3145728,2078799, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,121278064,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-10 16:40:36.432 UTC, ,1029,4750325,5256,1601664,1904, ,54, , , , , , , , , , , ,54,19, , , ,2,1,17, , , , , , , , , , , , , , , , ,128169,2, ,106506, , , , ,2078829,34080813056,77,77, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2078829, ,1581333959903, , , , ,3145728,2078799, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,138055280,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-10 16:41:36.440 UTC, ,1029,4750325,5256,1601664,1904, ,54, , , , , , , , , , , ,54,19, , , ,2,1,17, , , , , , , , , , , , , , , , ,128169,2, ,106506, , , , ,2078829,34080563200,77,77, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2078829, ,1581333959903, , , , ,3145728,2078799, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,153783920,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-10 16:42:36.440 UTC, ,1029,4750325,5256,1601664,1904, ,54, , , , , , , , , , , ,54,19, , , ,2,1,17, , , , , , , , , , , , , , , , ,128169,2, ,106506, , , , ,2078829,34089664512,77,77, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2078829, ,1581333959903, , , , ,3145728,2078799, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,170561136,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-10 16:43:36.443 UTC, ,1029,4750325,5256,1601664,1904, ,54, , , , , , , , , , , ,54,19, , , ,2,1,17, , , , , , , , , , , , , , , , ,128169,2, ,106506, , , , ,2078829,34089639936,77,77, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2078829, ,1581333959903, , , , ,3145728,2078799, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,186289776,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-10 16:44:36.441 UTC, ,1029,4750325,5256,1601664,1904, ,54, , , , , , , , , , , ,54,19, , , ,2,1,17, , , , , , , , , , , , , , , , ,128169,2, ,106506, , , , ,2078829,34093694976,77,77, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2078829, ,1581333959903, , , , ,3145728,2078799, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,202018416,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-10 16:45:36.440 UTC, ,1029,4750325,5256,1601664,1904, ,54, , , , , , , , , , , ,54,19, , , ,2,1,17, , , , , , , , , , , , , , , , ,128169,2, ,106506, , , , ,2078829,34093600768,77,77, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2078829, ,1581333959903, , , , ,3145728,2078799, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,218795632,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-10 16:46:36.444 UTC, ,1029,4750325,5256,1601664,1904, ,54, , , , , , , , , , , ,54,19, , , ,2,1,17, , , , , , , , , , , , , , , , ,128169,2, ,106506, , , , ,2078829,34080518144,77,77, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2078829, ,1581333959903, , , , ,3145728,2078799, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,234524272,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-10 16:47:36.443 UTC, ,1029,4750325,5256,1601664,1904, ,54, , , , , , , , , , , ,54,19, , , ,2,1,17, , , , , , , , , , , , , , , , ,128169,2, ,106506, , , , ,2078829,34022776832,77,77, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2078829, ,1581333959903, , , , ,3145728,2078799, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,1,7,102397944,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-10 16:48:36.443 UTC, ,1029,4750325,5256,1601664,1904, ,54, , , , , , , , , , , ,54,19, , , ,2,1,17, , , , , , , , , , , , , , , , ,128169,2, ,106506, , , , ,2078829,33986248704,77,77, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2078829, ,1581333959903, , , , ,3145728,2078799, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,118126584,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-10 16:49:36.442 UTC, ,1029,4750325,5256,1601664,1904, ,54, , , , , , , , , , , ,54,19, , , ,2,1,17, , , , , , , , , , , , , , , , ,128169,2, ,106506, , , , ,2078829,33974734848,77,77, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2078829, ,1581333959903, , , , ,3145728,2078799, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,134903800,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-10 16:50:36.440 UTC, ,1029,4750325,5256,1601664,1904, ,54, , , , , , , , , , , ,54,19, , , ,2,1,17, , , , , , , , , , , , , , , , ,128169,2, ,106506, , , , ,2078829,33974525952,77,77, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2078829, ,1581333959903, , , , ,3145728,2078799, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,150632440,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-10 16:51:36.439 UTC, ,1029,4750325,5256,1601664,1904, ,54, , , , , , , , , , , ,54,19, , , ,2,1,17, , , , , , , , , , , , , , , , ,128169,2, ,106506, , , , ,2078829,33974300672,77,77, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2078829, ,1581333959903, , , , ,3145728,2078799, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,167409656,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
