time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2020-02-09 17:38:01.694 UTC, ,250,3205898,5544,59584,336, ,6, , , , , , , , , , , ,6,6, , , ,3,1,7, , , , , , , , , , , , , , , , ,4294970032,3,10001401,4294968697, , , , ,2311439,32676577280,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2311439, ,1581269401511, , , , ,3145728,4294970032, , , ,0, , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , , , , , , ,99275264,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-09 17:39:01.695 UTC, ,250,3205898,5544,59584,336, ,6, , , , , , , , , , , ,6,6, , , ,3,1,7, , , , , , , , , , , , , , , , ,4294970032,3,10001401,4294968697, , , , ,2311439,32676286464,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2311439, ,1581269401511, , , , ,3145728,4294970032, , , ,0, , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , , , , , , ,111858176,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-09 17:40:01.700 UTC, ,250,3205898,5544,59584,336, ,6, , , , , , , , , , , ,6,6, , , ,3,1,7, , , , , , , , , , , , , , , , ,4294970032,3,10001401,4294968697, , , , ,2311439,32679985152,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2311439, ,1581269401511, , , , ,3145728,4294970032, , , ,0, , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , , , , , , ,123392512,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-09 17:41:01.703 UTC, ,250,3205898,5544,59584,336, ,6, , , , , , , , , , , ,6,6, , , ,3,1,7, , , , , , , , , , , , , , , , ,4294970032,3,10001401,4294968697, , , , ,2311439,32679624704,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2311439, ,1581269401511, , , , ,3145728,4294970032, , , ,0, , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , , , , , , ,137024000,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-09 17:42:01.705 UTC, ,250,3205898,5544,59584,336, ,6, , , , , , , , , , , ,6,6, , , ,3,1,7, , , , , , , , , , , , , , , , ,4294970032,3,10001401,4294968697, , , , ,2311439,32679280640,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2311439, ,1581269401511, , , , ,3145728,4294970032, , , ,0, , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , , , , , , ,148558336,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-09 17:43:01.722 UTC, ,250,3205898,5544,59584,336, ,6, , , , , , , , , , , ,6,6, , , ,3,1,7, , , , , , , , , , , , , , , , ,4294970032,3,10001401,4294968697, , , , ,2311439,32678887424,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2311439, ,1581269401511, , , , ,3145728,4294970032, , , ,0, , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , , , , , , ,161141248,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-09 17:44:01.731 UTC, ,250,3205898,5544,59584,336, ,6, , , , , , , , , , , ,6,6, , , ,3,1,7, , , , , , , , , , , , , , , , ,4294970032,3,10001401,4294968697, , , , ,2311439,32669794304,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2311439, ,1581269401511, , , , ,3145728,4294970032, , , ,0, , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , , , , ,1,22,80925184,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-09 17:45:01.733 UTC, ,250,3205898,5544,59584,336, ,6, , , , , , , , , , , ,6,6, , , ,3,1,7, , , , , , , , , , , , , , , , ,4294970032,3,10001401,4294968697, , , , ,2311439,32669208576,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2311439, ,1581269401511, , , , ,3145728,4294970032, , , ,0, , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , , , , , , ,92459520,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-09 17:46:01.737 UTC, ,250,3205898,5544,59584,336, ,6, , , , , , , , , , , ,6,6, , , ,3,1,7, , , , , , , , , , , , , , , , ,4294970032,3,10001401,4294968697, , , , ,2311439,32672755712,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2311439, ,1581269401511, , , , ,3145728,4294970032, , , ,0, , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , , , , , , ,105042432,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-02-09 17:47:01.738 UTC, ,250,3205898,5544,59584,336, ,6, , , , , , , , , , , ,6,6, , , ,3,1,7, , , , , , , , , , , , , , , , ,4294970032,3,10001401,4294968697, , , , ,2311439,32672174080,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2311439, ,1581269401511, , , , ,3145728,4294970032, , , ,0, , , , , , , ,3, , , , , ,2, , , , , , , , , , , , , , , , , , ,117625344,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
